87319,111839
24999,62460
86430,248306
237898,50195
460084,34090
337402,60832
460084,60832
88319,6700
191752,69355
995,452451
155853,995
156228,8601
162283,264
226952,3141
72942,114883
240652,42994
480929,48967,510306,380532
480929,58152,91664,25295
18642,166106,41676,384798,59473
59473,306073,462202
59473,316769
519244,297691
519244,436154
74963,379847,366887,204032,491371,492534,236277,65850,519244
62999,56014
62999,75579
22618,7851
60585,31853
361398,12219
115558,3440,39545
57663,133806
128757,133806
132970,82746
132970,447795
94544,63255
54845,80893
269503,2767
184115,297854
184115,153008
193801,153008,534514,532338,388147,50954,497503,379278,342792
129718,506571,295873,172754
129718,497503
42673,497503
42673,172134,354896,30171,485878
166416,533314,415375,487579,30171
13198,30171
80501,13198
62656,141840
186743,68103,8866,156330,386218,504608
6140,4665
91681,21441
266110,21441
30005,299876
47578,334255
17594,11534
198697,49975
375761,455816
198697,455816,159565
237624,108138
457929,33271
375953,299043,448998,78054,457929
228774,299043
228774,237624
198697,237624
183016,289661
6392,307877,226891,342723
6392,61043
44437,104931
20056,160958
273004,83713
83714,273004
273004,91663
82311,47208
62142,356901,150494,37562,265664,433700
177038,101924
76451,199197
142585,331596
185723,481638
229516,481638
268362,408407
295307,94565
87991,312133
166470,26592
274382,40916
364861,44184
10061,63875
145101,172135
521227,366075
130768,282433
439757,282433
357536,79773
204726,155509,357536,204573,20513
162328,93956
296925,21561
231182,31073
104589,7936
546826,486156
50742,14747
125439,171878
8654,46175
3827,545394,99449
33445,80532
10146,23027
303711,30546
318503,353406
189303,2655
165932,5826
291158,154143
20063,337971
42774,337971
181531,246266
130918,246266
80046,1740
340619,195781
340619,480932
66519,59116
36403,235086
93874,258055
452357,324748,380604,401586,428448,193098,32115,541431
62003,189797,324748,414322,385777,258055
62003,23698
441385,41130
465203,511824,495592,215238,510539,49423,441820,473267,168907,527638,227221,282528,41130,224620,348650
29698,140233
476694,516074,51899,1659,333577
116492,112447
529813,20864
529813,112447
108189,112447
245057,175209
34868,130597
308204,143322
270494,282
6999,134326
296397,15055
46085,49374
519581,75191
40122,132458
350518,9714
17663,62942
255119,144916,78684,176677
543989,219008,412527,357968,37413
178983,37413
178983,162274,359678,90072,495333
92398,56813
336814,56813
30345,130252
55993,3940
81955,3940
447183,142283,3940,489927
15087,467767
29365,152248,364093
29365,54060
112425,286021
152820,371247
190139,21056
83584,510141
202075,64161
10016,31051
100567,46273
129466,11964
74357,131635
199711,239261
503798,424681
69273,131920
18380,135080
174555,133850
62489,51185
100750,62489
235162,371745
40616,302615,82921,278701,415634
82921,24056
79549,4981
51851,16335
433010,16335
16335,58372
318793,45772,92868
81376,34913
290175,19714
60088,101076
60088,201720
393351,402875
29309,402875
81227,29309
40436,112650
181935,165697
464878,21996
287557,238513,35154,213465,49843,191499,402615,506726,83924
77161,529081
477682,194538
457429,278850,134943,396640,49913,133322
79292,417942
3565,197436,385908
424957,3565
458856,14722
19036,408081
19036,276824
168223,539103,119801
270411,119801
162220,119801
41608,61834
87784,59969
5162,87784
5162,178919
37892,456363
94735,17989
4522,333674
88834,11443
161353,217662
123948,150147
123275,106113
123275,9286
545153,28359
401598,275344
32969,101034
113405,160116
70694,6226
24287,238213
91759,26512
29449,159353
546761,135145
103589,169470,518079,103591
16680,38701
66542,117695
61728,453449,148106
119774,77439
119774,444637,209338
119774,469376
7615,91677
105150,160351
51565,171270
478840,2523
368855,48721
532597,48721
342327,48721
87226,39878
84845,26377
2051,112865
23641,232266
168824,1967,62940
62940,23852
220739,54472
206233,247763
9349,53745
6101,134085,515241
861,289499
289499,288195
250898,56845
152161,53691
12785,82924,27959
12785,76203
133312,20648
384167,109673
30645,53279
65506,236309
48165,122121
500296,453245
100129,153026
9095,250427
9824,270414
450521,482495,357479
170774,298284
327637,52503
52503,503382
91605,211261
329500,123360
284095,21097
82604,157418
4847,267106
425210,48301
108977,556
228582,101618
284825,222
158290,362578
53786,14115
95148,14115
66944,144575
455218,66944
223312,291738
171283,77206
36809,94300
37585,111649
409293,196413
373783,97845
379660,372953
4600,241540
4600,404217
367246,525657,198091,171279,238373,310873,129832,80902,152714,48407,146513
129832,233783
112462,21873
355933,164353
146111,69064
3874,222021
400219,294997,409437,69064,126520,3874,190799
460422,190799
3740,460422
3740,112462,355933,161870,170847,331690,8315,222722
86809,331690
261608,331690
142045,261608
442336,121942
272321,22898,174871,27455,40324
17109,64178
12895,24770
274462,10425
20158,382894
20158,456041
61146,7540
191396,167639
19336,89926
463670,9060
327736,178128,72969,169493
203827,178128
466082,111022
186703,422893,486082,361112,112353,371295,353652,415235,124602,217231,497823,165511,518426,432935,56208,203827,49820,111022,128633,528254,427438,236861,376053,284136
59750,112353
357625,10792
437751,384200
178425,248929,84355,384200,284487
303495,318369
431501,161815
342708,3272
93338,177525
99063,52081
82652,27618
175467,250700
